"Date","Time","33 KV Rajendrapur Incommer","33 KV Joydebpur Incommer","T-1 Transformer","T-2 Transformer","T-3 Transformer","T-4 Transformer","11 KV T1 Transformer Incommer","11 KV T2 Transformer Incommer","11 KV T3 Transformer Incommer","11 KV T4 Transformer Incommer","Power (MW)","Supply (MW)","Demand (MW)"
"28-08-2021","12:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 280; Y-Phase: 332; B-Phase: 362; MW: 6.1","R-Phase: 294; Y-Phase: 345; B-Phase: 304; MW: 5.8","R-Phase: 280; Y-Phase: 278; B-Phase: 276; MW: 5.3","R-Phase: 255; Y-Phase: 252; B-Phase: 242; MW: 4.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21.6","21.6"
"28-08-2021","13:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 280; Y-Phase: 332; B-Phase: 360; MW: 6.1","R-Phase: 294; Y-Phase: 343; B-Phase: 304; MW: 5.8","R-Phase: 280; Y-Phase: 278; B-Phase: 276; MW: 5.3","R-Phase: 255; Y-Phase: 252; B-Phase: 242; MW: 4.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","28","21.6","21.6"
"28-08-2021","14:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 280; Y-Phase: 332; B-Phase: 360; MW: 6.1","R-Phase: 294; Y-Phase: 343; B-Phase: 304; MW: 5.8","R-Phase: 280; Y-Phase: 278; B-Phase: 276; MW: 5.3","R-Phase: 255; Y-Phase: 252; B-Phase: 242; MW: 4.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","28","21.6","21.6"
"28-08-2021","15:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21","21"
"28-08-2021","16:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 80; Y-Phase: 80; B-Phase: 80; MW: 4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","21","21"
"28-08-2021","17:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.9","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 72; Y-Phase: 72; B-Phase: 72; MW: 3.6","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.5","20.5"
"28-08-2021","18:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.9","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 72; Y-Phase: 72; B-Phase: 72; MW: 3.6","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.5","20.5"
"28-08-2021","19:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 128; Y-Phase: 128; B-Phase: 128; MW: 6.4","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.8","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22","22"
"28-08-2021","19:30:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 128; Y-Phase: 128; B-Phase: 128; MW: 6.4","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 84; Y-Phase: 84; B-Phase: 84; MW: 4.2","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.8","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.4","20.4"
"28-08-2021","20:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 128; Y-Phase: 128; B-Phase: 128; MW: 6.4","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 30; Y-Phase: 30; B-Phase: 30; MW: 1.5","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.8","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","17","22"
"28-08-2021","21:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 128; Y-Phase: 128; B-Phase: 128; MW: 6.4","R-Phase: 88; Y-Phase: 88; B-Phase: 88; MW: 4.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.6","22.6"
"28-08-2021","22:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 128; Y-Phase: 128; B-Phase: 128; MW: 6.4","R-Phase: 88; Y-Phase: 88; B-Phase: 88; MW: 4.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.6","22.6"
"28-08-2021","23:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 116; Y-Phase: 116; B-Phase: 116; MW: 5.8","R-Phase: 128; Y-Phase: 128; B-Phase: 128; MW: 6.4","R-Phase: 88; Y-Phase: 88; B-Phase: 88; MW: 4.4","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.6","22.6"
"29-08-2021","00:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 130; Y-Phase: 130; B-Phase: 130; MW: 6.5","R-Phase: 96; Y-Phase: 96; B-Phase: 96; MW: 4.8","R-Phase: 130; Y-Phase: 130; B-Phase: 130; MW: 6.4","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.3","22.3"
"29-08-2021","01:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 130; Y-Phase: 130; B-Phase: 130; MW: 6.5","R-Phase: 96; Y-Phase: 96; B-Phase: 96; MW: 4.8","R-Phase: 130; Y-Phase: 130; B-Phase: 130; MW: 6.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.3","22.3"
"29-08-2021","02:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.8","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.2","18.2"
"29-08-2021","03:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.8","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.2","18.2"
"29-08-2021","04:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.8","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.2","18.2"
"29-08-2021","05:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.5","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.2","18.2"
"29-08-2021","06:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.8","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.2","18.2"
"29-08-2021","07:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 106; Y-Phase: 106; B-Phase: 106; MW: 5.3","R-Phase: 76; Y-Phase: 76; B-Phase: 76; MW: 3.8","R-Phase: 108; Y-Phase: 108; B-Phase: 108; MW: 5.4","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.2","18.2"
"29-08-2021","08:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.5","19.5"
"29-08-2021","09:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 60; Y-Phase: 60; B-Phase: 60; MW: 3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"29-08-2021","10:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 60; Y-Phase: 60; B-Phase: 60; MW: 3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"29-08-2021","11:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 60; Y-Phase: 60; B-Phase: 60; MW: 3","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","18.5","18.5"
"29-08-2021","12:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","19.5","19.5"
"29-08-2021","13:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 100; Y-Phase: 100; B-Phase: 100; MW: 5","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 110; Y-Phase: 110; B-Phase: 110; MW: 5.5","R-Phase: 70; Y-Phase: 70; B-Phase: 70; MW: 3.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20","20"
"29-08-2021","14:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20","20"
"29-08-2021","15:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","","",""
"29-08-2021","16:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","30","20.1","20.1"
"29-08-2021","17:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 114; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.1","20.1"
"29-08-2021","18:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 116; Y-Phase: 114; B-Phase: 114; MW: 5.7","R-Phase: 102; Y-Phase: 102; B-Phase: 102; MW: 5.1","R-Phase: 112; Y-Phase: 112; B-Phase: 112; MW: 5.6","R-Phase: 74; Y-Phase: 74; B-Phase: 74; MW: 3.7","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.1","20.1"
"29-08-2021","19:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.9","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 124; Y-Phase: 124; B-Phase: 124; MW: 6.2","R-Phase: 84; Y-Phase: 84; B-Phase: 84; MW: 4.2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","20.3","20.3"
"29-08-2021","19:30:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.9","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 124; Y-Phase: 124; B-Phase: 124; MW: 6.2","R-Phase: 84; Y-Phase: 84; B-Phase: 84; MW: 4.2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.3","22.3"
"29-08-2021","20:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.9","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 124; Y-Phase: 124; B-Phase: 124; MW: 6.2","R-Phase: 84; Y-Phase: 84; B-Phase: 84; MW: 4.2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.3","22.3"
"29-08-2021","21:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.9","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 124; Y-Phase: 124; B-Phase: 124; MW: 6.2","R-Phase: 84; Y-Phase: 84; B-Phase: 84; MW: 4.2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.3","22.3"
"29-08-2021","22:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 118; Y-Phase: 118; B-Phase: 118; MW: 5.9","R-Phase: 120; Y-Phase: 120; B-Phase: 120; MW: 6","R-Phase: 124; Y-Phase: 124; B-Phase: 124; MW: 6.2","R-Phase: 84; Y-Phase: 84; B-Phase: 84; MW: 4.2","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22.3","22.3"
"29-08-2021","23:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22","22"
"30-08-2021","00:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 130; Y-Phase: 130; B-Phase: 130; MW: 6.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 130; Y-Phase: 130; B-Phase: 130; MW: 6.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22","22"
"30-08-2021","01:00:00","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: 130; Y-Phase: 130; B-Phase: 130; MW: 6.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: 130; Y-Phase: 130; B-Phase: 130; MW: 6.5","R-Phase: 90; Y-Phase: 90; B-Phase: 90; MW: 4.5","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","R-Phase: ; Y-Phase: ; B-Phase: ; MW: ","33","22","22"
